,0,FRO_Precentral,FRO_Premotor,FRO_Prefrontal,PAR_Postcentral,PAR_Superior,PAR_Inferior,PAR_Precuneus,TEM_Superior,TEM_Inferior,TEM_Medial,TEM_Hippocampus,TEM_Amygdala,OCC_Lateral,OCC_Medial,INS_Anterior,INS_Posterior,OLF_Anterior,OLF_Piriform,OLF_Claustrum,CIN_Anterior,CIN_Posterior,BG_Caudate,BG_Putamen,BG_Accumbens,BG_Pallidum,BG_Substantia_Nigra,THL_Thalamus,THL_Hypothalamus,THL_Subthalamus,Cerebellum,SUM
V3L,0.9293468588716853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04306816159458979,0.027584979533724862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
V3V,0.3087318087318087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06626819126819126,0.028586278586278588,0.0,0.0,0.3443347193347193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2520790020790021,1.0
V4L,0.9924111014744146,0.0,0.0,0.0,0.0,0.0,0.0013009540329575022,0.0,0.001517779705117086,0.0,0.0,0.0,0.0,0.002385082393755421,0.002385082393755421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
V4V,0.54421768707483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11564625850340136,0.0,0.0,0.0,0.2731554160125589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06698063840920984,1.0
V5R,0.9808718861209964,0.0,0.0,0.0,0.0,0.0,0.0026690391459074734,0.0,0.016459074733096084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999
V5C,0.999340804218853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006591957811470006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
V6R,0.37135660309463836,0.0,0.0,0.0,0.0,0.25296869377473913,0.10111550917596257,0.0032385750269881253,0.0,0.0,0.0,0.0,0.0,0.016192875134940627,0.2551277437927312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999
V6M,0.6215392430784862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3063246126492253,0.07213614427228854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
V6D,0.36798088410991636,0.0,0.0,0.0,0.0,0.006571087216248507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26194743130227,0.3635005973715651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
A19DI,0.7997159090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2002840909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
A19M,0.5402777777777777,0.0,0.0,0.0,0.0,0.0002314814814814815,0.0002314814814814815,0.0,0.0,0.0,0.0,0.0,0.0,0.000462962962962963,0.45787037037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.000925925925925926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
MST,0.9702233250620348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02977667493796526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
HipF,0.491469485931644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006768473457515243,0.09940146557028584,0.29210717681937687,0.023046372433853556,0.019578229009341613,0.0231023102310231,0.0,0.0,0.0,0.0,0.0,0.0,0.0031884544386642055,0.04033115175924372,0.0,0.0,0.0,0.0006712535660345696,0.00022375118867818986,0.00011187559433909493,0.0,0.0,1.0000000000000002
Amy,0.37437829691032404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007535795026375283,0.027581009796533534,0.007385079125847777,0.11680482290881689,0.43647324792765635,0.0,0.0,0.0,0.0,0.0,0.0,0.002260738507912585,0.0,0.0,0.03119819140919367,0.002260738507912585,0.000904295403165034,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Thal,0.4400346443855716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01416343998369676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0042796005706134095,0.021550845730588953,0.0,0.0,0.0002037905033625433,0.0,0.5197676788261667,0.0,0.0,0.0,1.0
ZI,0.3870967741935484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6129032258064516,0.0,0.0,0.0,1.0
Sth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
MGN,0.6295479603087101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13230429988974643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23814773980154355,0.0,0.0,0.0,1.0
LGN,0.5692798541476755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0414767547857794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004102096627164996,0.0,0.0,0.0,0.0,0.3851412944393801,0.0,0.0,0.0,1.0
Cd,0.5951736825018937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004003895682285467,0.0,0.06070771561519316,0.00010821339681852613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001514987555459366,0.3307001406774159,0.0022724813331890486,0.0,0.0,0.0,0.005518883237744833,0.0,0.0,0.0,1.0
Pu,0.4740401146131805,0.0,0.0,0.0,0.0005730659025787965,0.0,0.00011461318051575932,0.0,0.026017191977077365,0.0,0.0,0.0,0.0,0.0,0.0,0.006876790830945559,0.07621776504297995,0.0,0.0,0.0,0.0,0.0,0.013868194842406877,0.3546131805157593,0.001489971346704871,0.03851002865329513,0.0,0.007679083094555874,0.0,0.0,0.0,1.0
Acb,0.500330906684315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020516214427531435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16346790205162146,0.15387160820648577,0.1270681667769689,0.0,0.0,0.0,0.03474520185307743,0.0,0.0,1.0
Cl,0.5066413662239089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0967741935483871,0.0,0.0,0.0,0.14990512333965844,0.0,0.0,0.11385199240986717,0.0,0.0,0.0,0.0967741935483871,0.0,0.0,0.024667931688804556,0.003795066413662239,0.007590132827324478,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Hypo,0.5868761552680222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036968576709796672,0.05337338262476895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008548983364140481,0.0006931608133086876,0.0,0.0016173752310536045,0.3451940850277264,0.0,0.0,1.0
Sep,0.7956989247311828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20430107526881722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
GP,0.5644973852411389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25537478210342823,0.0,0.14991284137129576,0.0,0.03021499128413713,0.0,0.0,0.0,1.0
IC,0.4371859296482412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11055276381909548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45226130653266333,1.0
SC,0.30491803278688523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04590163934426229,0.0,0.034972677595628415,0.10273224043715846,0.0,0.0,0.0,0.0,0.0,0.0,0.11038251366120219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4010928961748634,1.0
SNR,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04895104895104895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03496503496503497,0.006993006993006993,0.0,0.0,0.0,1.0
PAG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
HB,0.59375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40625,0.0,0.0,0.0,1.0
CeB,0.4927900601774505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.732202235162447e-05,3.2440674117208155e-05,0.0,0.0,0.12101993479424503,0.006066406059917925,0.0,0.0,0.0,0.0,0.0,0.0,0.0007947965158715998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37919903975604613,1.0
