,0,FRO_Precentral,FRO_Premotor,FRO_Prefrontal,PAR_Postcentral,PAR_Superior,PAR_Inferior,PAR_Precuneus,TEM_Superior,TEM_Inferior,TEM_Medial,TEM_Hippocampus,TEM_Amygdala,OCC_Lateral,OCC_Medial,INS_Anterior,INS_Posterior,OLF_Anterior,OLF_Piriform,OLF_Claustrum,CIN_Anterior,CIN_Posterior,BG_Caudate,BG_Putamen,BG_Accumbens,BG_Pallidum,BG_Substantia_Nigra,THL_Thalamus,THL_Hypothalamus,THL_Subthalamus,Cerebellum,SUM
A4L,0.20276923076923076,0.14,0.0,0.0,0.496,0.0021538461538461538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008923076923076922,0.15015384615384617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S1M,0.7833836423745868,0.0,0.0,0.0,0.1250539025442001,0.03262900675578554,0.05016530113554693,0.0068995256576110395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018686215322696565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S1D,0.21635094715852443,0.0,0.0,0.0,0.18311731472249917,0.40212695247590563,0.01694915254237288,0.18112329677633765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00033233632436025255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S1V,0.791785150078989,0.0,0.0,0.0,0.08625592417061612,0.0,0.08562401263823065,0.0,0.011374407582938388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01800947867298578,0.0,0.0,0.0,0.0,0.0,0.0,0.0069510268562401265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S2a,0.7592805204745503,0.0,0.0,0.0,0.0,0.0,0.0019135093761959434,0.0,0.23880597014925373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S2b,0.8177199110828834,0.0,0.0,0.0,0.0028580501746586218,0.0,0.09685614480787552,0.0,0.07049857097491267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011432200698634487,0.0,0.0,0.0,0.0,0.0,0.0,0.0006351222610352493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Core,0.9053938356164384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008561643835616438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
BeltM,0.726831091180867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23804185351270554,0.0,0.0,0.0003736920777279522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03232436472346786,0.0,0.0,0.0,0.002428998505231689,0.0,0.0,0.0,1.0
BeltL,0.9471493212669684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01918552036199095,0.0,0.0,0.0,0.0,0.0,0.0,0.02262443438914027,0.006877828054298643,0.0,0.0,0.0,0.0,0.0,0.0,0.00416289592760181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PBR,0.989329268292683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007621951219512195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003048780487804878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PBC,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
STR,0.8561816652649286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06223717409587889,0.0,0.0,0.0,0.0,0.0,0.0,0.0479394449116905,0.0,0.0,0.0,0.00798990748528175,0.0,0.0,0.0,0.023128679562657694,0.002523128679562658,0.0,0.0,0.0,0.0,0.0,0.0,1.0
AI,0.16792929292929293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18434343434343434,0.0,0.0,0.0,0.0,0.0,0.0,0.2537878787878788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2765151515151515,0.0,0.11742424242424243,0.0,0.0,0.0,0.0,0.0,1.0
DI,0.1651376146788991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45871559633027525,0.0,0.0,0.0,0.0,0.0,0.0,0.022582921665490474,0.004940014114326041,0.0,0.0,0.0,0.0,0.0,0.0,0.3486238532110092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
GI,0.3662733529990167,0.0,0.0,0.0,0.014749262536873156,0.0,0.0,0.0,0.36283185840707965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03687315634218289,0.0,0.0,0.0,0.0,0.0,0.0,0.2192723697148476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ReI,0.4005681818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5994318181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PalR,0.46943231441048033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3569868995633188,0.0,0.0,0.0,0.004366812227074236,0.0,0.0,0.0851528384279476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07641921397379912,0.0005458515283842794,0.007096069868995633,0.0,0.0,0.0,0.0,0.0,0.9999999999999999
PalC,0.4612794612794613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44276094276094274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08585858585858586,0.0,0.0,0.0,0.010101010101010102,0.0,0.0,0.0,0.9999999999999999
Tpt,0.8909921671018277,0.0,0.0,0.0,0.0,0.0,0.010443864229765013,0.0,0.09856396866840732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TPOR,0.7551611036079491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025467875747636502,0.0007717538105344395,0.0,0.0023152614316033185,0.007717538105344395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875361759598688,0.01775033764229211,0.0,0.0,0.0,0.003279953694771368,0.0,0.0,0.0,1.0
TPOC,0.9573643410852714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009474590869939707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01937984496124031,0.0,0.0,0.0,0.0,0.013781223083548665,0.0,0.0,0.0,1.0
FSTR,0.910075329566855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0475517890772128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0423728813559322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FSTC,0.9566473988439307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01981833195706028,0.0,0.0,0.0,0.023534269199009084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TEa,0.6209458235187534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009784381228483421,0.003986229389382134,0.0,0.2781300960318898,0.04674759920275412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04040587062873709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999
TEb,0.6468378209142142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012210394489668128,0.08547276142767689,0.07670632435817157,0.09423919849718222,0.08453350031308704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TEc,0.7617295308187673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013799448022079118,0.22447102115915363,0.012419503219871205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TEd,0.7124153498871332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04311512415349887,0.18081264108352144,0.0,0.0,0.0636568848758465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TEe,0.8700862895493768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003355704697986577,0.0,0.0,0.11361457334611696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012943432406519654,1.0
TEf,0.6206896551724138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22546419098143236,1.0
TPPro,0.25749063670411987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3698501872659176,0.06835205992509363,0.0,0.0,0.23314606741573032,0.0,0.0,0.04307116104868914,0.0,0.0,0.0,0.0,0.0,0.0,0.028089887640449437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PrhR,0.267515923566879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05732484076433121,0.5987261146496815,0.07643312101910828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PrhC,0.82453909726637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006357279084551812,0.1691036236490782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Enta,0.6554429552141222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3425956194834913,0.001961425302386401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Entb,0.5780022446689114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3759820426487093,0.03367003367003367,0.012345679012345678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PHGa,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008223684210526315,0.23684210526315788,0.008223684210526315,0.0,0.03618421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09292763157894737,1.0
PHGb,0.7654075546719682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004970178926441352,0.22895957587806495,0.0006626905235255136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PHGc,0.539691289966924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05889378904814407,0.18302094818081588,0.00018375597206909226,0.0,0.02793090775450202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19027930907754503,1.0
Pri,0.32954545454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011363636363636364,0.056818181818181816,0.0,0.045454545454545456,0.3977272727272727,0.0,0.0,0.1590909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
SB,0.627906976744186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001937984496124031,0.2784237726098191,0.059431524547803614,0.0,0.0006459948320413437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03165374677002584,1.0
PEa,0.4142290530490828,0.0,0.0,0.0,0.0,0.2778879524045612,0.12469013386217154,0.14972731779871096,0.0,0.0,0.0,0.0,0.0,0.0,0.033217649975210706,0.0,0.0,0.0,0.0,0.0,0.0,0.00024789291026276647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PEb,0.5937873357228196,0.0,0.0,0.0,0.0,0.2072879330943847,0.14396654719235363,0.054958183990442055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PF-PFGa,0.8118556701030928,0.0,0.0,0.0,0.0,0.0975699558173785,0.09057437407952872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PF-PFGb,0.872366044551475,0.0,0.0,0.0,0.0,0.00481637567730283,0.11860325105358217,0.0,0.004214328717639976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PGa,0.9367945823927766,0.0,0.0,0.0,0.0,0.0,0.06320541760722348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PGb,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Opta,0.9956082564778217,0.0,0.0,0.0,0.0,0.0,0.0030742204655248135,0.0,0.0,0.0,0.0,0.0,0.0,0.0013175230566534915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Optb,0.9976470588235294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002352941176470588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
IPa,0.812987012987013,0.0,0.0,0.0,0.0,0.07467532467532467,0.11233766233766233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
IPb,0.6929530201342282,0.0,0.0,0.0,0.0,0.09563758389261745,0.08053691275167785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13087248322147652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
IPc,0.8600838734273732,0.0,0.0,0.0,0.0,0.012962256957682043,0.036599313762866945,0.0,0.0,0.0,0.0,0.0,0.0,0.0072436141822340835,0.08311094166984369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
IPd,0.8757396449704142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1242603550295858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
A23a,0.5982182628062361,0.0,0.0,0.0,0.0,0.0,0.0,0.03608017817371938,0.0,0.0,0.0,0.0,0.0,0.0,0.02271714922048998,0.0,0.0,0.0,0.0,0.0,0.0,0.3429844097995546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
A23b,0.6959428307976026,0.0,0.0,0.0,0.003457814661134163,0.015444905486399263,0.0013831258644536654,0.10926694329183956,0.0,0.0,0.0,0.0,0.0,0.0,0.007607192254495159,0.0,0.0,0.0,0.0,0.0,0.0,0.1668971876440756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
A23V,0.30779392338177014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033025099075297227,0.6367239101717305,0.0,0.0,0.0,0.0,0.0,0.0,0.03963011889035667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012549537648612946,1.0
A29M,0.7226840855106889,0.0,0.0,0.0,0.0,0.0,0.0,0.04156769596199525,0.0,0.0,0.0,0.0,0.0,0.0,0.06413301662707839,0.0,0.0,0.0,0.0,0.0,0.0,0.15498812351543942,0.007125890736342043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009501187648456057,1.0
A30,0.5951434878587196,0.0,0.0,0.0,0.0,0.0,0.0,0.08874172185430464,0.0,0.0,0.0,0.0,0.0,0.0,0.09271523178807947,0.0,0.0,0.0,0.0,0.0,0.0,0.22251655629139072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008830022075055188,1.0
A29V,0.49449035812672176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006887052341597796,0.0,0.0,0.0,0.0,0.0440771349862259,0.30578512396694213,0.0,0.0,0.0,0.0,0.0,0.0,0.04269972451790634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11225895316804407,1.0
A31,0.12365842277181521,0.0,0.0,0.0,0.0,0.7186187587494167,0.06626224918338777,0.07652823145123658,0.0,0.0,0.0,0.0,0.0,0.0,0.014932337844143724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PGMa,0.7561890472618155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22730682670667668,0.0,0.0,0.0,0.0,0.0,0.0,0.016504126031507877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
