source,A1/2,A10,A11,A13L,A13M,A13a,A13b,A14C,A14R,A19DI,A19M,A23V,A23a,A23b,A23c,A24a,A24b,A24c,A24d,A25,A29a-c,A29d,A30,A31,A32,A32V,A35,A36,A3a,A3b,A45,A46D,A46V,A47L(12L),A47M(12M),A47O(12O),A4ab,A4c,A6DC,A6DR,A6M,A6Va,A6Vb,A8C,A8aD,A8aV,A8b,A9,AI,AIP,APir,AuA1,AuAL,AuCL,AuCM,AuCPB,AuML,AuR,AuRM,AuRPB,AuRT,AuRTL,AuRTM,DI,Ent,FST,GI,Gu,IPro,LIP,MIP,MST,OPAl,OPro,OPt,PE,PEC,PF,PFG,PG,PGM,PGa/IPa(FSTv),PaIL,PaIM,Pir,ProM(PrCO),ProSt,ReI,S2E,S2I,S2PR,S2PV,STR,TE1,TE2,TE3,TEO,TF,TFO,TH,TL,TLO,TPO(STP),TPPro,TPro,TPt,V1,V2,V3(VLP),V3A(DA),V4(VLA),V4T(MTC),V5(MT),V6(DM),V6A(PPM),VIP
Gu,0.0,0.0,0.0016815647402424994,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0010632057486434964,0,0,0,0,0,0.0,0.0,0,0,8.102414519526819e-05,0.015361267397098016,0.0025170208376315245,0.0,0,0.0009742903076305117,0,0,3.8887808671981336e-05,0.0,0.0,0.0005403939580697123,0.00017325017325017325,0.00022711911577608145,0,0.00024064906490649062,0.0,0.0005577240551150419,0.00949450696690772,0.00017653808809250596,0,2.0537254579807766e-05,0,0.0,0,0,0.0,0.0,0.0,0,0,0,3.89529448426301e-05,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.001990964086070909,0.0,4.320002486327968e-05,0.0,0.00010981770261366131,0,0,0,0,0,0,0.0007741222007188278,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,2.669015400218859e-05,0.0,0.0,0.0,0,0
IPro,0.0,0.00022841898001745362,0.001460306221789539,0,0,0,0,0,0,0.0,0.0,0,0.0,0.00016338275475174155,0.00030117080149079546,0,0,0,7.332453438920664e-05,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0002909937436345118,0.0006189395502372603,0.0,0,2.640380214750924e-05,0,0,0.0,0.0,0.0,6.980510414921539e-05,0.0,0.0,0,1.145947928126146e-05,0.0,7.18390804597701e-05,8.284093124342932e-05,0.0,0,0.0,0,0.0,0,0,0.005508341202392194,0.00401965163019205,0.003988864864716179,0,0,0,0.037534115447618574,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,7.657554177195804e-05,0.0,0.000112666445358556,0.0,0.01746101471557215,0,0,0,0,0,0,0.0042340051312643396,0,0,0,0,0,0,0.0018073849034634794,0.0003685201867168946,0,0,0,0,0,0.037867238046874745,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0
LIP,0.00012743317722769122,0.0002262388015474165,0.003363129480484999,0,0,0,0,0,0,0.015173505739543475,0.011216056670602123,0,0.03817006529094996,0.02187469120575164,0.0,0,0,0,3.666226719460332e-05,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0007014648236022281,0.00020822054720359806,0,0.005695793354421722,0,0,0.0003544973565138987,0.0,0.00010813148788927336,0.04989870391566348,0.0,0.0006679389312977098,0,0.03219572640324141,0.003330583875390221,0.010576295860365148,0.00014203270382540177,8.826904404625298e-05,0,0.07922663854989334,0,0.0,0,0,0.0008262511803588291,0.0,7.569449701006738e-05,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.002123688783061973,0,0,0.2125663404271924,0.0002847380410022779,0.016292788635177975,0.002450417336702657,0.022858727517629348,0.10805485918845784,0.08139927870183905,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.013937263678513044,0.0,0,0,0,0,0,0.001250250050010002,0,0,0,0.006037629026014446,0.006737091739404478,0,0.11361181862106988,0.005668736168784401,0.003336379411410127,0.007370801336996767,0.003573398097921843,0,0
MIP,0.0,0.0,0.0,0,0,0,0,0,0,0.033513656155165585,0.0005903187721369539,0,0.005560930079776633,0.006349062477511129,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0023519702909015885,0.0,0,0.00044706916009926357,0,0,5.842827928717499e-05,0.0004248088360237893,0.0,0.014804643206197125,0.0,0.0004819731698380847,0,0.00848001466813348,0.0004905567819475104,0.02967361233974753,1.943861286058627e-05,0.0,0,0.032448844853739466,0,0.0,0,0,3.9345294302801385e-05,0.0,4.77520712460903e-05,0,0,0,0.0,0,0,0,0,0,0,0,0,0.059761900011969835,0.0,0.0,0,0,0.01601956911549138,0.0,0.1310245194429953,7.657554177195804e-05,0.0009507962918944617,0.013604945592656726,0.038195339352094765,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,4.336513443191674e-05,0.0,0,0,0,0,0,0.0,0,0,0,0.001994896947265431,0.0007059293649985233,0,0.06424423278772222,0.006835694673746347,0.012964493328218005,0.006547702917439666,0.06253064181017598,0,0
MST,0.0015291981267322946,0.0027672742267458336,0.00017700681476236836,0,0,0,0,0,0,0.0025069270352289217,0.001770956316410862,0,0.0038815293413516014,0.0070960726343179984,0.00011293905055904829,0,0,0,0.00021997360316761987,0,0,0,0,0,0.0,0.0,0,0,0.0001002070946623021,0.0,0.006519496595832472,0.002613632116253285,0,0.0033187239365530053,0,0,0.0005489363998738054,0.0008496176720475786,0.0,0.003340939890192723,0.0,0.005276755966809999,0,0.0025615129818992825,0.0018500748188451546,0.013394628221130972,0.00011278722222488692,8.826904404625298e-05,0,0.006352225857722837,0,0.06040709126723572,0,0,0.051107784291177,0.003796337650736936,0.03341175122736712,0,0,0,0.005726815736325271,0,0,0,0,0,0,0,0,0.013681771934724495,0.006896551724137931,0.0,0,0,0.09371892783981553,0.0,0.0033307917653196354,0.002105827398728846,0.037626039241160224,0.0809486135100136,0.0014279576633448932,0.051065231715352516,0,0,0,0,0,0,0.001805029892055912,0,0,0,0,0,0,0.005952964571264978,0.00012284006223896486,0,0,0,0,0,0.07462697453081271,0,0,0,0.01134205768150097,0.0037348713330263134,0,0.008325392774022382,0.006113199379120682,0.11724250322495987,0.3122128570102661,0.004197110950645666,0,0
OPAl,0.0,0.003445702469897229,0.006593503849898221,0,0,0,0,0,0,0.0,0.0005903187721369539,0,0.0,2.4563333054765467e-05,0.0,0,0,0,0.00014664906877841327,0,0,0,0,0,0.0004288164665523156,0.0005131765629245026,0,0,0.0,3.701510216168197e-05,0.003548586754693625,2.082205472035981e-05,0,0.00019763062448399174,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00012605427209387606,0.0,0.00037453183520599247,0.004747576682629107,0.0,0,4.1074509159615545e-05,0,0.0,0,0,3.9345294302801385e-05,0.0008932559178204555,0.0004978526631655625,0,0,0,9.290658243136526e-05,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,3.828777088597902e-05,0.0,9.441247709945635e-05,0.0,0.008455963101251922,0,0,0,0,0,0,0.0005589148022324234,0,0,0,0,0,0,0.0029542822545514068,0.0,0,0,0,0,0,0.0051063503481692295,0,0,0,0.0,0.0,0,0.0,8.007046200656577e-05,0.0,0.0,0.0,0,0
OPro,0.0,0.0047742936672882895,0.011328436144791577,0,0,0,0,0,0,0.0,0.0,0,0.0,5.6315819113589015e-05,0.0,0,0,0,0.0,0,0,0,0,0,0.018653516295025728,0.0022036405349111,0,0,0.0,0.0003701510216168197,0.003301010934598721,0.00016657643776287845,0,0.0008015932617809707,0,0,0.0,0.0,0.0,0.000283006625465921,0.0,3.1806615776081425e-05,0,0.0006761092775944262,0.0002452783909737552,0.0005908935316690588,0.00623930922628868,0.00017653808809250596,0,9.687766866254364e-05,0,0.0,0,0,0.0002163991186654076,0.0,2.387603562304515e-05,0,0,0,8.540623605831275e-05,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0004977410215177274,0.0,2.6710125744316435e-05,0.0,0.0017570832418185812,0,0,0,0,0,0,0.00035941387890517,0,0,0,0,0,0,0.0005637467476149176,8.189337482597657e-05,0,0,0,0,0,0.001940425418738231,0,0,0,0.0,0.0,0,0.0,1.3451708366962605e-05,0.0,0.0,0.0,0,0
OPt,0.0,0.00012766500702157538,0.0017258164439330915,0,0,0,0,0,0,0.011215199894445178,0.01889020070838253,0,0.020258766826666063,0.008362642460282163,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0014029296472044565,0.0008120601340940324,0,0.004194677720261796,0,0,1.9443904335990668e-05,0.0,0.0,0.014422711434551375,0.0,0.0008972187070525643,0,0.014211670483988291,0.0001419647927314026,0.010433782345650424,9.194556822361162e-05,0.0013240356606937947,0,0.04653151467064542,0,0.0,0,0,0.0014361032420522506,0.0,4.9107534626400926e-05,0,0,0,0.0,0,0,0,0,0,0,0,0,0.1721545039832954,0.0015325670498084294,0.18418173627646567,0,0,0.0,0.0002847380410022779,0.004815602552269353,0.007848993031625699,0.07413964503426447,0.16994551608314462,0.016672239149539986,0.0,0,0,0,0,0,0,5.529444290848771e-05,0,0,0,0,0,0,0.0036666325708548313,0.0,0,0,0,0,0,0.0014002800560112022,0,0,0,0.00787266350627618,0.007236467300509213,0,0.0188033171307967,0.05036783515865631,0.00039547324469750827,0.006290957157247473,0.009913384329981916,0,0
PE,0.1654082640415432,0.0,4.425170369059209e-05,0,0,0,0,0,0,0.000527774112679773,0.0,0,0.016561303534858872,0.05005910281220445,0.060911794601513386,0,0,0,0.029775443968036237,0,0,0,0,0,0.0,0.0,0,0,0.09940095610981216,0.012998575061284686,0.011388487724365588,2.082205472035981e-05,0,0.0008401322136789102,0,0,0.1862112260649496,0.032710280373831765,0.2012610946415458,0.03470370068738456,0.031039747789737237,0.036169103350746884,0,0.05928409439304585,0.0027350343498069338,0.014325033408920931,7.0915950415567456e-06,0.0,0,0.07833531185112748,0,0.0,0,0,0.0014951211835064527,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.00243594475255689,0.0942528735632184,0.004376085977218612,0,0,0.005347322971315723,0.0,0.2349211445082066,0.20560532965770734,0.14187780659763655,0.017180684998764406,0.0,0.00010981770261366131,0,0,0,0,0,0,0.07536733883849983,0,0,0,0,0,0,0.0014744145706851689,4.0946687412988284e-05,0,0,0,0,0,6.506389493711351e-05,0,0,0,7.644437048618631e-05,2.575936522037916e-05,0,0.003035421637844435,0.00305002898904297,0.0021195558782346976,0.00487668352413584,0.034393593081353584,0,0
PEC,0.0015929147153461404,0.0,0.0,0,0,0,0,0,0,0.0019791529225491487,0.0,0,0.020709950675159808,0.04063791062393175,0.0,0,0,0,3.666226719460332e-05,0,0,0,0,0,0.0,0.0,0,0,0.0002814383345198724,0.0,8.252527336496802e-05,0.0,0,0.00028835534111280067,0,0,0.0065578959452714785,0.002973661852166525,0.008279643795541223,0.008922598727578676,0.0010047599908423245,0.002767855927936754,0,0.0219532062495867,0.0012507240187396044,0.0037474681507140865,4.0739835411064935e-05,0.0,0,0.0010807972851354416,0,0.0,0,0,0.0,0.0,4.9107534626400926e-05,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.23984674329501915,0.001480146727588648,0,0,0.0007568148772367433,0.003132118451025057,0.0,0.0001914388544298951,0.0104544268526883,0.0022097579298071394,0.00015495227469939258,0.00010981770261366131,0,0,0,0,0,0,0.0005996865063027885,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,5.001000200040008e-05,0,0,0,0.00023918866873231344,0.0003905672275492858,0,0.005970723180029057,0.0013576003499103106,0.0015750144753830574,0.004933533284212241,0.032840023466050784,0,0
PF,0.06113606677498488,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0002374380435105215,0.0014132393929223296,0.0,0,0,0,0.005271217164922868,0,0,0,0,0,0.0,0.0,0,0,0.023262265377074483,0.012698765120612682,0.0007839900969671962,0.0,0,0.0027767921342522358,0,0,0.006417368099633497,0.02931180968564146,0.0039828500480186095,0.002897403068307777,0.0008382014999693562,0.09909673832699664,0,0.03199013207331662,0.002326312470174444,0.002873563218390805,0.0,0.0,0,0.022415893351685395,0,0.0,0,0,0.002124645892351275,0.0,2.387603562304515e-05,0,0,0,2.3226645607841314e-05,0,0,0,0,0,0,0,0,0.0,0.0061302681992337175,0.002381105605251303,0,0,0.0019394066463989934,0.0005694760820045558,0.00012039006380673379,0.0,0.062476445594023024,0.006711120580153379,0.0,0.000329453107840984,0,0,0,0,0,0,0.0689817404537158,0,0,0,0,0,0,0.002515177797051171,0.0,0,0,0,0,0,9.032335762028059e-05,0,0,0,5.443926530178353e-05,0.0,0,0.0,0.0005338030800437719,0.00022143489813994686,0.00026673398617601705,0.0,0,0
PFG,0.04125649112746504,4.493574188909859e-05,0.000486768740596513,0,0,0,0,0,0,0.00013194352816994323,0.0,0,0.0054610750007419925,0.02992271586133902,0.010691563452923238,0,0,0,0.0037306697467730564,0,0,0,0,0,0.0,0.0,0,0,0.015690792029449854,0.0019310379726154808,0.0009903032803796163,0.0,0,0.010446189659173386,0,0,0.011113799700833043,0.0016992353440951572,0.008780726695568437,0.009836798189223173,0.0026299165479984205,0.0268513132016186,0,0.03304981454429596,0.012655406990650596,0.004901323624182624,0.0004797924687357336,0.0006178833083237709,0,0.15427783219807426,0,0.0,0,0,0.03333286586449013,0.0,0.0062351593109222095,0,0,0,0.0001558117793705204,0,0,0,0,0,0,0,0,0.014084507042253518,0.0061302681992337175,0.03835510650621018,0,0,0.03440509766594052,0.01879271070615034,0.006260283317950159,0.2168236465272992,0.0,0.08636344274868815,0.00015495227469939258,0.020975181199209308,0,0,0,0,0,0,0.09054857106613988,0,0,0,0,0,0,0.007964338302330322,4.0946687412988284e-05,0,0,0,0,0,0.004105641384795296,0,0,0,0.0009775715146051669,9.856682588936676e-05,0,0.0024938565146383693,0.0005071129260415833,0.006382192930380021,0.016712294761797194,0.005494735822347528,0,0
PG,0.0025805218388607475,0.00024714658039004224,0.0016815647402424994,0,0,0,0,0,0,0.0051457975986277885,0.002361275088547816,0,0.011959876263017637,0.023769752113075446,0.0,0,0,0,0.001759788825340959,0,0,0,0,0,0.0,0.0,0,0,0.0006154619833942128,0.0,0.00016505054672993604,0.0004912806427616835,0,0.008490529720949411,0,0,0.0011453885002349134,0.0,0.00010813148788927336,0.01665361740189579,0.00024727869818401323,0.001711604142003783,0,0.024512803056261908,0.006504152588616159,0.005762470848523217,0.00015350145587358897,0.0017653808809250594,0,0.09294668053593327,0,0.0,0,0,0.007790368271954674,0.0,0.0020684606130526285,0,0,0,0.0,0,0,0,0,0,0,0,0,0.11307255715596695,0.0,0.3130188557822254,0,0,0.07978690138725354,0.0,0.0035314418716641924,0.0028715828164484264,0.13483433017767935,0.0,0.023691899281618488,0.002635624862727872,0,0,0,0,0,0,0.002573181719627193,0,0,0,0,0,0,0.021687124638674102,8.189337482597657e-05,0,0,0,0,0,0.0015421401857296849,0,0,0,0.002046098670500653,0.0009924824512874174,0,0.010923387109474087,0.0046054396197442215,0.0010221496763969406,0.0104193574900782,0.0009327995768498047,0,0
PGM,0.0,6.740361283364789e-05,0.00017700681476236836,0,0,0,0,0,0,0.0,0.18004722550177096,0,0.058051377238392765,0.121265958885985,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,8.252527336496802e-05,0.003914546287427643,0,0.001415377308971478,0,0,5.842827928717499e-05,0.0,0.0005858821463952949,0.03445078226021407,0.0,0.0018003905240097425,0,0.011168220647201332,0.012682654361572857,0.007288219195730128,0.0016139391315568895,0.00017653808809250596,0,0.010221523999988087,0,0.0,0,0,0.0010426502990242368,0.0,0.0004541669820604042,0,0,0,0.0,0,0,0,0,0,0,0,0,0.039480509117025095,0.0,0.0030246476607246283,0,0,0.004822667450987321,0.0,0.0178177294433966,0.0,0.0024166072418984235,0.009207080651261416,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0002887095078810578,0.0,0,0,0,0,0,0.002350470094018804,0,0,0,7.644437048618631e-05,0.0004782359857205134,0,0.0050700864897107074,0.0,0.00013785497656465398,0.002882816865591236,0.0,0,0
PGa/IPa(FSTv),9.557488292076844e-05,0.013092649156806168,0.009558367997167892,0,0,0,0,0,0,0.0,0.0005903187721369539,0,0.000326477309826967,0.0004234822269401297,0.0,0,0,0,3.666226719460332e-05,0,0,0,0,0,0.0,0.00021130799649832463,0,0,0.0,1.2338367387227319e-05,0.020878894161336908,0.0023396199344161905,0,0.005463770874266799,0,0,0.0,0.0,0.0,0.003014433367009316,0.0,0.002129566334045528,0,0.003215342026005879,0.0020836611311728787,0.009281291279466992,0.0020306046436859,0.0005296142642775179,0,0.01398811848699748,0,0.003282994090610637,0,0,0.01526422118132493,0.0,0.0033819534252553297,0,0,0,0.00042328100710503744,0,0,0,0,0,0,0,0,0.0003541076487252125,0.0,0.0003861252332839951,0,0,0.006027885522591467,0.0,0.0,0.0001914388544298951,3.9616512162269234e-05,0.0074097493264137955,6.198090987975704e-05,0.0,0,0,0,0,0,0,0.005717810855942418,0,0,0,0,0,0,0.1405033971606654,0.0004504135615428712,0,0,0,0,0,0.029715207207154686,0,0,0,0.0006918007466236361,8.97757165498212e-05,0,0.00027078256160303275,0.001460763461717757,0.0577356748247345,0.0012286866110983836,0.0,0,0
PaIL,0.0,0.0009735202492211838,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,7.869058860560277e-05,0.002009825815096025,0.0013970092365594145,0,0,0,0.03367905955261268,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021963540522732262,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0005031868500503186,0.0,0,0,0,0,0,0.0018608165542303378,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0
PaIM,0.0,0.0015272723086816474,0.000486768740596513,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0.00039242913635403133,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.4183190083113491e-05,0.0,0,0.0,0,0.0,0,0,0.0002163991186654076,0.00044662795891022776,0.0006248433163401057,0,0,0,0.01214860596770913,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.00022972662531587406,0.0,0.0,2.3044660552150065e-05,0.00010981770261366131,0,0,0,0,0,0,4.674207721791156e-05,0,0,0,0,0,0,0.0008534911832262239,0.0,0,0,0,0,0,0.0019016388332161523,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0
Pir,0.0,0.00021305199359462256,0.000486768740596513,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0004288164665523156,3.0186856642617805e-05,0,0,0.0,0.0,0.00016505054672993604,0.0,0,3.609456776755098e-05,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.145947928126146e-05,0.0,0.0,0.0031097368168734032,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,1.947647242131505e-05,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0005636978579481398,0.0,0.0,0.0007687239182956293,0,0,0,0,0,0,0.0,0,0,0,0,0,0,6.732641300574145e-05,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0
ProM(PrCO),0.00025486635445538244,0.0008787354794407121,0.006372245331445261,0,0,0,0,0,0,0.0,0.0,0,0.0,6.126853303190308e-05,0.0,0,0,0,0.0029329813755682647,0,0,0,0,0,0.0,0.0,0,0,0.00447591689491616,0.011072048007832092,0.019475964514132454,6.246616416107942e-05,0,0.003134499874956518,0,0,0.0004084185573350071,0.001274426508071368,0.0006214493615159858,0.003993394964690739,0.0028028707274602533,0.012576673471847887,0,0.0031459464252436174,0.0,0.00166743144933174,0.02382055527979381,8.826904404625298e-05,0,0.002155371686530239,0,0.0,0,0,0.000767233238904627,0.0,0.0,0,0,0,0.00010113253529310153,0,0,0,0,0,0,0,0,0.0,0.0,0.00012870841109466504,0,0,5.241639584862145e-05,0.0,0.0,0.008499885136687342,0.002897722314065237,0.00028650127017950115,0.0,0.004173072699319129,0,0,0,0,0,0,0.012182954770753308,0,0,0,0,0,0,0.0005637467476149176,0.00020473343706494144,0,0,0,0,0,0.00036129343048112237,0,0,0,0.0,0.0,0,0.0,2.669015400218859e-05,0.0,0.0,0.0,0,0
ProSt,0.0,0.0021250017021386494,0.001548809629170723,0,0,0,0,0,0,0.0,0.007083825265643448,0,0.0036375726767078924,0.0041979434592558425,0.0,0,0,0,0.0,0,0,0,0,0,0.0019296740994854203,0.0017810245419144504,0,0,0.0,0.0,0.0,0.003468834467773136,0,0.00035921463484657847,0,0,0.0,0.0,0.0,0.000784157705065838,0.0,3.1806615776081425e-05,0,0.0,0.0016577667529786705,4.4198895027624314e-05,0.003850476826436083,0.0007061523523700237,0,0.00011741492324235141,0,0.0,0,0,0.000708215297450425,0.0,0.00535752142192851,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0011737089201877935,0.0,0.007336379432395906,0,0,0.0016478936066633078,0.0002847380410022779,0.0,0.0,0.0,0.0035193201515511022,0.01070066829058536,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0007188383572147409,0.0,0,0,0,0,0,0.01729885327941725,0,0,0,0.0,1.2953032304862567e-05,0,7.456009543692215e-05,8.656884387309007e-05,0.0,0.010753763505623092,0.0001905850962454736,0,0
ReI,0.009143330466086846,0.00027736530586627535,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0007858631191541898,0.0042163912208711355,0,0,0,0.006811032387096207,0,0,0,0,0,0.0,0.0,0,0,0.004111440855042516,0.0023432370872401146,0.0,0.0,0,0.0,0,0,0.0021354468617312762,0.0008496176720475786,0.0005838854565022713,0.00012105962622666304,8.662508662508664e-05,0.0013713537992455318,0,0.0005042170883755042,0.002225625923904281,1.4732965009208102e-05,1.943861286058627e-05,0.0,0,0.0,0,0.0013131976362442547,0,0,0.06687940394606033,0.0,0.08159779345560399,0,0,0,0.004467253346594839,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0003144983750917287,0.017084282460136675,0.0,0.0005360287924037064,0.002858105801902968,0.0011072025415786284,0.0,0.0068086975620470025,0,0,0,0,0,0,0.030507469570028974,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.017775889133387585,0,0,0,5.443926530178353e-05,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0
S2E,0.0694192232947848,9.579645169942907e-05,8.850340738118418e-05,0,0,0,0,0,0,0.0,0.0,0,0.0001483987771940759,0.00433437814268508,0.0013176222565222302,0,0,0,0.0033729285819035053,0,0,0,0,0,0.0,0.0,0,0,0.036973733183511465,0.007859873931721424,0.0,0.0,0,0.0006701125294154623,0,0,0.012615102964303671,0.002548853016142736,0.007661637352021152,0.004664594482157915,0.004250086191725725,0.05610631427545097,0,0.01766003444606756,0.006736286071521765,0.00021895102505202051,0.00013979634506733422,0.0,0,0.0010691800766624512,0,0.0006565988181221272,0,0,0.0041885208350863415,0.0,0.0009167775973378902,0,0,0,1.947647242131505e-05,0,0,0,0,0,0,0,0,0.0,0.0,0.0001930626166419976,0,0,0.0012579935003669148,0.006264236902050114,0.00012039006380673379,0.025576230951833985,0.020750387656727518,0.003114495378739993,0.0,0.0014276301339775973,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0003035559410234172,4.0946687412988284e-05,0,0,0,0,0,0.001434459228812102,0,0,0,0.00010887853060356706,3.0795762503079576e-05,0,0.0,0.0,7.381163271331562e-05,0.000419482625157202,0.0,0,0
S2I,0.056070597980184135,6.40950322289844e-05,0.0,0,0,0,0,0,0,0.0,0.0,0,2.9679755438815187e-05,0.0035533678867060944,0.012837405413545156,0,0,0,0.006753255013419671,0,0,0,0,0,0.0,6.037371328523561e-05,0,0,0.04094806791270749,0.012744596419811858,0.0,0.0,0,4.7304159249486434e-05,0,0,0.013484404643520673,0.0,0.0033979543075304897,0.00039029756796681004,0.0009058799439214063,0.0074959323618446734,0,0.00021773010634396767,0.0036956171243533883,0.00023731111972103837,7.0915950415567456e-06,0.0,0,2.0537254579807766e-05,0,0.0,0,0,0.03401478603951047,0.0,0.003565912797828886,0,0,0,0.00010863288166615404,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,5.241639584862145e-05,0.03673120728929385,0.0,0.0003828777088597902,0.005429829330993681,0.001058160975219752,0.0,0.0059301559411377115,0,0,0,0,0,0,0.07585454971768793,0,0,0,0,0,0,0.00026019080659150045,0.0,0,0,0,0,0,0.003401161956965368,0,0,0,8.687342541916427e-05,0.0,0,0.0,0.0,0.000590493061706525,4.29553264604811e-05,0.0,0,0
S2PR,0.00015929147153461402,0.00033370948356357586,0.0007965306664306577,0,0,0,0,0,0,0.0,0.0,0,0.0,2.042284434396769e-05,3.764635018634943e-05,0,0,0,7.332453438920664e-05,0,0,0,0,0,0.0,0.0,0,0,0.0005344378381989445,0.016303515780016476,0.004167526304930885,0.0,0,0.0013702389128685529,0,0,0.0,0.001274426508071368,0.0,0.0002654517328710876,0.00012839618102775997,0.008984181576022241,0,0.00014897323065639898,0.0001419647927314026,1.0689470871191876e-05,0.001169661540005813,0.0,0,6.161176373942331e-05,0,0.0,0,0,0.0006491973559962229,0.0,2.387603562304515e-05,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,6.435420554733252e-05,0,0,0.0,0.0,0.0,0.016731755877172832,0.0,0.00017620131950967448,0.0,0.000329453107840984,0,0,0,0,0,0,0.01903177140531909,0,0,0,0,0,0,0.0020381613183000865,0.0,0,0,0,0,0,0.00019570060817727464,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0
S2PV,0.0019114976584153683,0.0,8.850340738118418e-05,0,0,0,0,0,0,0.0,0.0,0,0.0,8.664409129418486e-05,0.0,0,0,0,0.001649802023757149,0,0,0,0,0,0.0,0.0,0,0,0.009152247979156923,0.014159524987625275,0.0019806065607592327,0.0,0,0.0010046544049434627,0,0,5.842827928717499e-05,0.004248088360237893,0.0,0.0007871718641948045,0.00037593984962406017,0.030066515036111692,0,2.291895856252292e-05,0.0,0.0,0.0007931295400267299,0.0,0,5.58031595029281e-05,0,0.0,0,0,0.001593484419263456,0.0,7.569449701006738e-05,0,0,0,9.738236210657526e-05,0,0,0,0,0,0,0,0,0.0,0.0,6.435420554733252e-05,0,0,0.0,0.0,0.0,0.0266482885366414,0.006764374295377677,0.0004133015829199978,0.0,0.0047221612123874365,0,0,0,0,0,0,0.06360252470797574,0,0,0,0,0,0,6.732641300574145e-05,0.0,0,0,0,0,0,0.0008430180044559523,0,0,0,4.3436712709582136e-05,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0
