,0,FRO_Precentral,FRO_Premotor,FRO_Prefrontal,PAR_Postcentral,PAR_Superior,PAR_Inferior,PAR_Precuneus,TEM_Superior,TEM_Inferior,TEM_Medial,TEM_Hippocampus,TEM_Amygdala,OCC_Lateral,OCC_Medial,INS_Anterior,INS_Posterior,OLF_Anterior,OLF_Piriform,OLF_Claustrum,CIN_Anterior,CIN_Posterior,BG_Caudate,BG_Putamen,BG_Accumbens,BG_Pallidum,BG_Substantia_Nigra,THL_Thalamus,THL_Hypothalamus,THL_Subthalamus,Cerebellum,SUM
A29V,0.2548209366391185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03443526170798898,0.0,0.0,0.20316804407713498,0.0,0.0,0.0,0.0,0.0,0.0,0.5075757575757576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
A31,0.08352776481567896,0.0,0.0,0.0,0.0,0.2739150723285114,0.0,0.6425571628558097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PGMa,0.10202550637659415,0.0,0.0,0.0,0.0,0.0,0.0,0.6496624156039009,0.0,0.0,0.0,0.0,0.0,0.0,0.23030757689422354,0.0,0.0,0.0,0.0,0.0,0.0,0.01800450112528132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999
PGMb,0.19113573407202217,0.0,0.0,0.0,0.0,0.16759002770083103,0.0,0.25761772853185594,0.0,0.0,0.0,0.0,0.0,0.0,0.38365650969529086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ProSt,0.42650602409638555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5686746987951807,0.0,0.0,0.0,0.0,0.0,0.0,0.004819277108433735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
V1a,0.29880595067206056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6614576536604463,0.038300926530079604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014354691374135456,1.0
V1b,0.23048814120242692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04781439602868174,0.7216974627688914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
V2M,0.18897049670110794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011701730362255695,0.0,0.0887588696626416,0.6966264160338603,0.0,0.0,0.0,0.0,0.0,0.0,0.01381800074691896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012448649321548613,1.0
V2L,0.2735537190082645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7242424242424242,0.0022038567493112946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
V2V,0.153954802259887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.793879472693032,0.0211864406779661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030979284369114877,1.0
V3D,0.2474088933467068,0.0,0.0,0.0,0.0,0.005349381477766633,0.4316282179872952,0.0,0.0006686726847208291,0.0,0.0,0.0,0.0,0.2504179204279505,0.06452691407556001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
V3L,0.3666132763836982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6333867236163019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
V3V,0.1505977130977131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02221933471933472,0.02507796257796258,0.00012993762993762994,0.0,0.7393451143451143,0.007796257796257797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05483367983367984,0.9999999999999999
V4L,0.38074588031222895,0.0,0.0,0.0,0.0,0.0,0.0186470078057242,0.0,0.4588031222896791,0.007372072853425846,0.0,0.0,0.0,0.1344319167389419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
V4V,0.2360020931449503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39612768184196756,0.0005232862375719519,0.0,0.0,0.3673469387755102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
V5R,0.39813167259786475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6018683274021353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
V5C,0.4139749505603164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5860250494396836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
V6R,0.14177761784814683,0.0,0.0,0.0,0.0,0.6185678301547319,0.06153292551277438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1781216264843469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
V6M,0.17830835661671324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7566675133350267,0.06502413004826009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
V6D,0.21804062126642773,0.0,0.0,0.0,0.0,0.0032855436081242534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18339307048984468,0.5952807646356033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
A19DI,0.3146306818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6853693181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
A19M,0.30810185185185185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6877314814814814,0.0,0.0,0.0,0.0,0.0,0.0,0.004166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
MST,0.3349875930521092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6650124069478908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
HipF,0.2961906360127538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030765788443251106,0.5838787268557364,0.049784639480897244,0.0,0.0016781339150864238,0.0,0.0,0.0,0.0,0.0,0.0,0.0008950047547127594,0.05353247189125692,0.0,0.0,0.0,5.5937797169547465e-05,0.010628181462214017,0.0002796889858477373,0.0,0.0,1.0
Amy,0.14724943481537303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000904295403165034,0.01281085154483798,0.8168801808590807,0.0,0.0,0.0,0.0,0.0,0.0,0.00346646571213263,0.0,0.0,0.008440090429540317,0.0,0.010248681235870385,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Thal,0.17459751375585897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002598328917872427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003973914815569595,0.033880171184022825,0.0,0.0,0.00010189525168127165,0.0,0.7848481760749949,0.0,0.0,0.0,1.0
ZI,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.967741935483871,0.0,0.0,0.0,1.0
Sth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
MGN,0.3572216097023153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019845644983461964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6229327453142227,0.0,0.0,0.0,1.0
LGN,0.2023701002734731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031905195989061076,0.010483135824977211,0.0,0.0,0.0,0.7839562443026435,0.0,0.0,0.0,1.0
Cd,0.22530029217617142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001514987555459366,0.0010821339681852614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7685315442051726,0.00335461530137431,0.0,0.0,0.0,0.00021642679363705227,0.0,0.0,0.0,1.0
Pu,0.22108882521489973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019484240687679083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021203438395415473,0.0,0.0,0.0,0.0,0.0,0.020744985673352437,0.7345558739255015,0.0,0.00045845272206303727,0.0,0.0,0.0,0.0,0.0,1.0000000000000002
Acb,0.200198544010589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006618133686300463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37888815354070154,0.16082064857710127,0.257445400397088,0.0,0.0,0.0,0.001985440105890139,0.0,0.0,1.0
Cl,0.45540796963946867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018975332068311196,0.0,0.0,0.0,0.0,0.0,0.0,0.03415559772296015,0.0,0.0,0.0,0.47058823529411764,0.0,0.0,0.0,0.0,0.03795066413662239,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Hypo,0.23613678373382624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013863216266173752,0.07578558225508318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024029574861367836,0.0,0.0,0.0016173752310536045,0.6610443622920518,0.0,0.0,1.0
Sep,0.5295698924731183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47043010752688175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
GP,0.2515979081929111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2940151074956421,0.0,0.4543869843114468,0.0,0.0,0.0,0.0,0.0,1.0
IC,0.05527638190954774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9447236180904522,1.0
SC,0.4284153005464481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01639344262295082,0.0,0.0,0.030601092896174863,0.0,0.0,0.0,0.0,0.0,0.0,0.25573770491803277,0.0,0.0,0.0,0.0,0.0,0.003278688524590164,0.0,0.0,0.26557377049180325,1.0
SNR,0.4145854145854146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5604395604395604,0.0,0.0,0.024975024975024976,0.0,1.0
PAG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
HB,0.71875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28125,0.0,0.0,0.0,1.0
CeB,0.26236395192292095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00037306775234789377,0.0,0.0,0.05162933285753678,0.0024168302217320078,0.0,0.0,0.0,0.0,0.0,0.0,0.0011029829199850772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6821138343254772,1.0
